"gender","age_group","year","cancer_id","incidence"
"female","60-69",2003,"Kidney",27.33
"female","60-69",2004,"Kidney",23.11
"female","60-69",2005,"Kidney",21.36
"female","60-69",2006,"Kidney",23.49
"female","60-69",2007,"Kidney",25.26
"female","60-69",2008,"Kidney",27.87
"female","60-69",2009,"Kidney",22.89
"female","60-69",2010,"Kidney",33.92
"female","60-69",2011,"Kidney",30.51
"female","60-69",2012,"Kidney",26.14
"female","60-69",2013,"Kidney",25.58
"female","60-69",2014,"Kidney",25.82
"female","60-69",2015,"Kidney",28.36
"female","60-69",2016,"Kidney",26.12
"female","60-69",2017,"Kidney",27.97
"female","60-69",2018,"Kidney",28.41
"female","60-69",2019,"Kidney",27.48
"female","60-69",2020,"Kidney",26.93
"female","60-69",2021,"Kidney",27.35
"female","60-69",2022,"Kidney",25.57
"female","60-69",2023,"Kidney",25.12
"female","60-69",1963,"Melanoma of the skin",5.67
"female","60-69",1964,"Melanoma of the skin",3.5
"female","60-69",1965,"Melanoma of the skin",4.86
"female","60-69",1966,"Melanoma of the skin",9.94
"female","60-69",1967,"Melanoma of the skin",7.8
"female","60-69",1968,"Melanoma of the skin",6.7
"female","60-69",1969,"Melanoma of the skin",10.01
"female","60-69",1970,"Melanoma of the skin",6.37
"female","60-69",1971,"Melanoma of the skin",11.64
"female","60-69",1972,"Melanoma of the skin",9.37
"female","60-69",1973,"Melanoma of the skin",9.21
"female","60-69",1974,"Melanoma of the skin",12.65
"female","60-69",1975,"Melanoma of the skin",12.57
"female","60-69",1976,"Melanoma of the skin",11
"female","60-69",1977,"Melanoma of the skin",11.05
"female","60-69",1978,"Melanoma of the skin",17.43
"female","60-69",1979,"Melanoma of the skin",11.65
"female","60-69",1980,"Melanoma of the skin",10.13
"female","60-69",1981,"Melanoma of the skin",13.3
"female","60-69",1982,"Melanoma of the skin",17.7
"female","60-69",1983,"Melanoma of the skin",17.21
"female","60-69",1984,"Melanoma of the skin",17.49
"female","60-69",1985,"Melanoma of the skin",16.96
"female","60-69",1986,"Melanoma of the skin",15.99
"female","60-69",1987,"Melanoma of the skin",16.24
"female","60-69",1988,"Melanoma of the skin",19.57
"female","60-69",1989,"Melanoma of the skin",15.09
"female","60-69",1990,"Melanoma of the skin",14.55
"female","60-69",1991,"Melanoma of the skin",15.72
"female","60-69",1992,"Melanoma of the skin",16.92
"female","60-69",1993,"Melanoma of the skin",20.52
"female","60-69",1994,"Melanoma of the skin",16.14
"female","60-69",1995,"Melanoma of the skin",18.57
"female","60-69",1996,"Melanoma of the skin",15.95
"female","60-69",1997,"Melanoma of the skin",23.01
"female","60-69",1998,"Melanoma of the skin",19.47
"female","60-69",1999,"Melanoma of the skin",27.53
"female","60-69",2000,"Melanoma of the skin",26.06
"female","60-69",2001,"Melanoma of the skin",23.51
"female","60-69",2002,"Melanoma of the skin",29.73
"female","60-69",2003,"Melanoma of the skin",22.01
"female","60-69",2004,"Melanoma of the skin",27.96
"female","60-69",2005,"Melanoma of the skin",28.96
"female","60-69",2006,"Melanoma of the skin",27.63
"female","60-69",2007,"Melanoma of the skin",27.55
"female","60-69",2008,"Melanoma of the skin",29.12
"female","60-69",2009,"Melanoma of the skin",31.32
"female","60-69",2010,"Melanoma of the skin",39.14
"female","60-69",2011,"Melanoma of the skin",42.94
"female","60-69",2012,"Melanoma of the skin",39.62
"female","60-69",2013,"Melanoma of the skin",41.31
"female","60-69",2014,"Melanoma of the skin",41.98
"female","60-69",2015,"Melanoma of the skin",42.8
"female","60-69",2016,"Melanoma of the skin",55.86
"female","60-69",2017,"Melanoma of the skin",42.35
"female","60-69",2018,"Melanoma of the skin",40.09
"female","60-69",2019,"Melanoma of the skin",46.33
"female","60-69",2020,"Melanoma of the skin",35.36
"female","60-69",2021,"Melanoma of the skin",42.67
"female","60-69",2022,"Melanoma of the skin",44.27
"female","60-69",2023,"Melanoma of the skin",49.69
"female","60-69",1963,"Skin squamous cell carcinoma",8.25
"female","60-69",1964,"Skin squamous cell carcinoma",10.5
"female","60-69",1965,"Skin squamous cell carcinoma",12.64
"female","60-69",1966,"Skin squamous cell carcinoma",11.83
"female","60-69",1967,"Skin squamous cell carcinoma",10.1
"female","60-69",1968,"Skin squamous cell carcinoma",9.82
"female","60-69",1969,"Skin squamous cell carcinoma",5.66
"female","60-69",1970,"Skin squamous cell carcinoma",6.37
"female","60-69",1971,"Skin squamous cell carcinoma",10.81
"female","60-69",1972,"Skin squamous cell carcinoma",9.78
"female","60-69",1973,"Skin squamous cell carcinoma",12.01
"female","60-69",1974,"Skin squamous cell carcinoma",8.3
"female","60-69",1975,"Skin squamous cell carcinoma",6.29
"female","60-69",1976,"Skin squamous cell carcinoma",11.4
"female","60-69",1977,"Skin squamous cell carcinoma",10.66
"female","60-69",1978,"Skin squamous cell carcinoma",8.72
"female","60-69",1979,"Skin squamous cell carcinoma",6.83
"female","60-69",1980,"Skin squamous cell carcinoma",10.54
"female","60-69",1981,"Skin squamous cell carcinoma",14.11
"female","60-69",1982,"Skin squamous cell carcinoma",9.65
"female","60-69",1983,"Skin squamous cell carcinoma",8.41
"female","60-69",1984,"Skin squamous cell carcinoma",11.53
"female","60-69",1985,"Skin squamous cell carcinoma",11.44
"female","60-69",1986,"Skin squamous cell carcinoma",12.48
"female","60-69",1987,"Skin squamous cell carcinoma",8.89
"female","60-69",1988,"Skin squamous cell carcinoma",10.36
"female","60-69",1989,"Skin squamous cell carcinoma",14.71
"female","60-69",1990,"Skin squamous cell carcinoma",11.94
"female","60-69",1991,"Skin squamous cell carcinoma",11.23
"female","60-69",1992,"Skin squamous cell carcinoma",13.54
"female","60-69",1993,"Skin squamous cell carcinoma",12.92
"female","60-69",1994,"Skin squamous cell carcinoma",15.37
"female","60-69",1995,"Skin squamous cell carcinoma",11.99
"female","60-69",1996,"Skin squamous cell carcinoma",12.06
"female","60-69",1997,"Skin squamous cell carcinoma",20.28
"female","60-69",1998,"Skin squamous cell carcinoma",17.91
"female","60-69",1999,"Skin squamous cell carcinoma",19.78
"female","60-69",2000,"Skin squamous cell carcinoma",12.45
"female","60-69",2001,"Skin squamous cell carcinoma",15.8
"female","60-69",2002,"Skin squamous cell carcinoma",16.01
"female","60-69",2003,"Skin squamous cell carcinoma",13.66
"female","60-69",2004,"Skin squamous cell carcinoma",16.03
"female","60-69",2005,"Skin squamous cell carcinoma",12.67
"female","60-69",2006,"Skin squamous cell carcinoma",16.24
"female","60-69",2007,"Skin squamous cell carcinoma",15.42
